"","TimeStamp_Meteo","TA","TA_MAX","TA_MIN","TS_-0.1m","TS_-0.2m","P","SW_CUM","VP","PPFD_CUM","NETRAD_CUM","WS","WS_MAX","Station Name","Date","TimeStamp_Q","Q","Q_m3d","q_md","Site_id","q_md_filled","Treatment","Treatment_4","Site_id_chem","pH","EC_uScm","DOC_mgL","NO2_NO3_ugL","DN_mgL","NH4_ugL","PO4_ugL","SO4_ugL","Mn_ugL","Na_ugL","Cl_ugL","Ca_ugL","P_ugL","Si_ugL","Mg_ugL","K_ugL","Fe_ugL","Hg_ugL","d18O","d2H","DIC_mgL","pCO2_uatm","CH4_ugL","CO2_mgL","dexcess","pH_MW","WT_MW","DIC_mgL_MW","CO2_mgL_MW","CH4_ugL_MW","Date_MW","row_id","CO2_mgL_filled","DIC_mgL_filled","pH_filled","EC_uScm_filled","DOC_mgL_filled","NO2_NO3_ugL_filled","DN_mgL_filled","NH4_ugL_filled","PO4_ugL_filled","SO4_ugL_filled","Mn_ugL_filled","Na_ugL_filled","Cl_ugL_filled","Ca_ugL_filled","P_ugL_filled","Si_ugL_filled","Mg_ugL_filled","K_ugL_filled","Fe_ugL_filled","Hg_ugL_filled","d18O_filled","d2H_filled","dexcess_filled","n","Site_ID_14C","Publication Code_DOC","Sample_id_DOC","DOY","Year","Site_id_C14","Treatment_C14","Material_Type_DOC","DOC_14C_Modern","DOC_14C_Modern_error","Radio_Age_DOC","Radio_Age_uncertainty_DOC","DOCmgL_14C_DOC","d13C_DOC","Date_CO2","...18","Publication Code_CO2","Sample_id_CO2","Material_Type_CO2","CO2_14C_Modern","CO2_14C_Modern_error","Radio_Age_CO2","Radio_Age_uncertainty_CO2","CO2_vol_ml_or_DOCmgL_CO2","d13C_CO2"
"957",2022-08-14,13.6,22.1,7.1,TRUE,12.4,0,17.2,12.7,NA,NA,0.7,5.1,"HED",2022-08-14,"2022-08-14 00:00",13.18936802,13.18936802,0.000299758364090909,"DC2",0.000299758364090909,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4309370932773,2.47551103026717,4.73188679245283,29.8894339622641,46.2358490566038,24.0318867924528,0.874528301886792,36.2409433962264,21.9803773584906,438.252660377358,38.4339622641509,2518.8679245283,795.723924528302,2337.7358490566,70.6603773584906,5684.90566037736,688.867924528302,801.88679245283,2081.1320754717,0.00933018867924528,-12.7118459984827,-91.9920084925898,9.70275949527164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",2022-08-15,15.6,24.5,6.6,TRUE,12.8,0,14.4,14.4,NA,NA,1,6.7,"HED",2022-08-15,"2022-08-15 00:00",11.61642432,11.61642432,0.000264009643636364,"DC2",0.000264009643636364,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43026939426712,2.47483743260544,4.73207547169811,30.0603773584906,46.3094339622642,25.0520754716981,0.876981132075472,37.3660377358491,21.7664150943396,441.433226415094,38.377358490566,2520.75471698113,806.058716981132,2341.50943396226,70.2264150943396,5743.39622641509,690.754716981132,832.075471698113,2079.24528301887,0.00931320754716981,-12.7036712344848,-91.9300541673107,9.69931570856806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",2022-08-16,19.8,26.7,10.1,TRUE,13.6,0,15.3,18.6,NA,NA,1.6,8.2,"HED",2022-08-16,"2022-08-16 00:00",10.64204148,10.64204148,0.000241864579090909,"DC2",0.000241864579090909,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42960169525695,2.4741638349437,4.7322641509434,30.231320754717,46.3830188679245,26.0722641509434,0.879433962264151,38.4911320754717,21.5524528301887,444.61379245283,38.3207547169811,2522.64150943396,816.393509433962,2345.28301886792,69.7924528301887,5801.88679245283,692.641509433962,862.264150943396,2077.35849056604,0.00929622641509434,-12.695496470487,-91.8680998420315,9.69587192186447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",2022-08-17,18.4,24.4,10.4,TRUE,14.6,5.2,8.1,19.1,NA,NA,1.9,9,"HED",2022-08-17,"2022-08-17 00:00",11.34231931,11.34231931,0.000257779984318182,"DC2",0.000257779984318182,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42893399624677,2.47349023728197,4.73245283018868,30.4022641509434,46.4566037735849,27.0924528301887,0.88188679245283,39.6162264150943,21.3384905660377,447.794358490566,38.2641509433962,2524.52830188679,826.728301886792,2349.05660377358,69.3584905660377,5860.37735849057,694.528301886792,892.452830188679,2075.47169811321,0.00927924528301887,-12.6873217064892,-91.8061455167524,9.69242813516088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",2022-08-18,13.5,18.1,6.8,TRUE,14.1,0,14.3,12.3,NA,NA,1.3,5,"HED",2022-08-18,NA,NA,NA,NA,"DC2",2.86056098809524e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42826629723659,2.47281663962023,4.73264150943396,30.5732075471698,46.5301886792453,28.112641509434,0.88433962264151,40.741320754717,21.1245283018868,450.974924528302,38.2075471698113,2526.41509433962,837.063094339623,2352.83018867925,68.9245283018868,5918.8679245283,696.415094339623,922.641509433962,2073.58490566038,0.0092622641509434,-12.6791469424913,-91.7441911914733,9.6889843484573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",2022-08-19,18,24.4,13.2,TRUE,14.3,0,12.3,17.9,NA,NA,1.1,6.7,"HED",2022-08-19,NA,NA,NA,NA,"DC2",2.60773128571429e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42759859822641,2.4721430419585,4.73283018867925,30.7441509433962,46.6037735849057,29.1328301886792,0.886792452830189,41.8664150943396,20.9105660377359,454.155490566038,38.1509433962264,2528.30188679245,847.397886792453,2356.60377358491,68.4905660377358,5977.35849056604,698.301886792453,952.830188679245,2071.69811320755,0.00924528301886792,-12.6709721784935,-91.6822368661941,9.68554056175371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",2022-08-20,18.8,22.4,16.7,TRUE,15,18.3,6.7,19.7,NA,NA,2,9.9,"HED",2022-08-20,NA,NA,NA,NA,"DC2",1.0898186952381e-05,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42693089921623,2.47146944429676,4.73301886792453,30.9150943396226,46.677358490566,30.1530188679245,0.889245283018868,42.9915094339623,20.6966037735849,457.336056603774,38.0943396226415,2530.18867924528,857.732679245283,2360.37735849057,68.0566037735849,6035.84905660377,700.188679245283,983.018867924528,2069.81132075472,0.00922830188679245,-12.6627974144956,-91.620282540915,9.68209677505013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",2022-08-21,16.9,18.7,14.2,TRUE,15.2,1,4.5,18.3,NA,NA,1.5,6.1,"HED",2022-08-21,NA,NA,NA,NA,"DC2",2.2098870297619e-05,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42626320020605,2.47079584663503,4.73320754716981,31.0860377358491,46.7509433962264,31.1732075471698,0.891698113207547,44.1166037735849,20.482641509434,460.516622641509,38.0377358490566,2532.07547169811,868.067471698113,2364.15094339623,67.622641509434,6094.33962264151,702.075471698113,1013.20754716981,2067.92452830189,0.00921132075471698,-12.6546226504978,-91.5583282156358,9.67865298834654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",2022-08-22,14,18.9,3.2,TRUE,14.7,0,17,11.9,NA,NA,1.5,7.9,"HED",2022-08-22,NA,NA,NA,NA,"DC2",9.26592479761905e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42559550119587,2.4701222489733,4.73339622641509,31.2569811320755,46.8245283018868,32.1933962264151,0.894150943396226,45.2416981132075,20.268679245283,463.697188679245,37.9811320754717,2533.96226415094,878.402264150943,2367.92452830189,67.188679245283,6152.83018867925,703.962264150943,1043.39622641509,2066.03773584906,0.00919433962264151,-12.6464478865,-91.4963738903567,9.67520920164295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",2022-08-23,11.4,20.9,0.9,TRUE,13.4,0,16.9,10,NA,NA,0.7,5,"HED",2022-08-23,NA,NA,NA,NA,"DC2",5.25038479761905e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42492780218569,2.46944865131156,4.73358490566038,31.4279245283019,46.8981132075472,33.2135849056604,0.896603773584906,46.3667924528302,20.0547169811321,466.877754716981,37.9245283018868,2535.84905660377,888.737056603773,2371.69811320755,66.7547169811321,6211.32075471698,705.849056603774,1073.58490566038,2064.15094339623,0.00917735849056604,-12.6382731225021,-91.4344195650775,9.67176541493937,68,"DC2","SUERC-108841","DC2-DOC-230822",235,2022,"DC2","Post-clearcut","DOC",107.5095,0.4684,NA,NA,37.9,-28.129,2022-08-23,0,"SUERC-108831","DC2-X408-230822","CO2",104.0137,0.4786,NA,NA,3.79,-22.593
"967",2022-08-24,12.1,21,4.7,TRUE,13,0,12.5,11,NA,NA,0.6,4,"HED",2022-08-24,NA,NA,NA,NA,"DC2",3.84375444047619e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42426010317551,2.46877505364983,4.73377358490566,31.5988679245283,46.9716981132075,34.2337735849057,0.899056603773585,47.4918867924528,19.8407547169811,470.058320754717,37.8679245283019,2537.7358490566,899.071849056604,2375.47169811321,66.3207547169811,6269.81132075472,707.735849056604,1103.77358490566,2062.2641509434,0.00916037735849057,-12.6300983585043,-91.3724652397984,9.66832162823578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",2022-08-25,13,21.7,1.9,TRUE,12.6,0,16.8,12.2,NA,NA,1.1,6.9,"HED",2022-08-25,NA,NA,NA,NA,"DC2",3.47236801190476e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42359240416533,2.46810145598809,4.73396226415094,31.7698113207547,47.0452830188679,35.253962264151,0.901509433962264,48.6169811320755,19.6267924528302,473.238886792453,37.811320754717,2539.62264150943,909.406641509434,2379.24528301887,65.8867924528302,6328.30188679245,709.622641509434,1133.96226415094,2060.37735849057,0.0091433962264151,-12.6219235945064,-91.3105109145192,9.66487784153219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",2022-08-26,15.3,22.2,7.9,TRUE,12.9,0,17.2,13.2,NA,NA,1.5,8.1,"HED",2022-08-26,NA,NA,NA,NA,"DC2",3.18130733333333e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42292470515515,2.46742785832636,4.73415094339623,31.9407547169811,47.1188679245283,36.2741509433962,0.903962264150943,49.7420754716981,19.4128301886792,476.419452830189,37.7547169811321,2541.50943396226,919.741433962264,2383.01886792453,65.4528301886792,6386.79245283019,711.509433962264,1164.15094339623,2058.49056603774,0.00912641509433962,-12.6137488305086,-91.2485565892401,9.6614340548286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",2022-08-27,13.6,17.7,4.5,TRUE,13.1,1.8,3.2,14.9,NA,NA,0.8,5.5,"HED",2022-08-27,NA,NA,NA,NA,"DC2",3.38973858333333e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42225700614497,2.46675426066462,4.73433962264151,32.1116981132075,47.1924528301887,37.2943396226415,0.906415094339623,50.8671698113208,19.1988679245283,479.600018867925,37.6981132075472,2543.39622641509,930.076226415094,2386.79245283019,65.0188679245283,6445.28301886792,713.396226415094,1194.33962264151,2056.60377358491,0.00910943396226415,-12.6055740665107,-91.186602263961,9.65799026812502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",2022-08-28,10,18,2.6,TRUE,12.1,0,16.3,8.9,NA,NA,1.5,6.7,"HED",2022-08-28,NA,NA,NA,NA,"DC2",2.7677886547619e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42158930713479,2.46608066300289,4.73452830188679,32.282641509434,47.2660377358491,38.3145283018868,0.908867924528302,51.9922641509434,18.9849056603774,482.78058490566,37.6415094339623,2545.28301886792,940.411018867924,2390.56603773585,64.5849056603774,6503.77358490566,715.283018867925,1224.52830188679,2054.71698113208,0.00909245283018868,-12.5973993025129,-91.1246479386818,9.65454648142143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",2022-08-29,9.8,17.8,0.1,TRUE,11.3,0,14.1,9.3,NA,NA,1,6.3,"HED",2022-08-29,NA,NA,NA,NA,"DC2",2.47847419047619e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42092160812461,2.46540706534115,4.73471698113208,32.4535849056604,47.3396226415094,39.3347169811321,0.911320754716981,53.117358490566,18.7709433962264,485.961150943396,37.5849056603774,2547.16981132075,950.745811320755,2394.33962264151,64.1509433962264,6562.2641509434,717.169811320755,1254.71698113208,2052.83018867925,0.00907547169811321,-12.5892245385151,-91.0626936134027,9.65110269471785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",2022-08-30,10.3,15.3,5.4,TRUE,11.4,0,10.4,10.1,NA,NA,1.1,7.2,"HED",2022-08-30,NA,NA,NA,NA,"DC2",2.16631030952381e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42025390911443,2.46473346767942,4.73490566037736,32.6245283018868,47.4132075471698,40.3549056603774,0.91377358490566,54.2424528301887,18.5569811320755,489.141716981132,37.5283018867925,2549.05660377358,961.080603773585,2398.11320754717,63.7169811320755,6620.75471698113,719.056603773585,1284.90566037736,2050.94339622642,0.00905849056603774,-12.5810497745172,-91.0007392881235,9.64765890801426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",2022-08-31,8.4,14,1.5,TRUE,11.1,1.7,10.1,9.2,NA,NA,1.1,6.8,"HED",2022-08-31,NA,NA,NA,NA,"DC2",1.90010533333333e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41958621010425,2.46405987001768,4.73509433962264,32.7954716981132,47.4867924528302,41.3750943396226,0.91622641509434,55.3675471698113,18.3430188679245,492.322283018868,37.4716981132075,2550.94339622642,971.415396226415,2401.88679245283,63.2830188679245,6679.24528301887,720.943396226415,1315.09433962264,2049.05660377358,0.00904150943396226,-12.5728750105194,-90.9387849628444,9.64421512131067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",2022-09-01,6.4,12.7,-2.5,TRUE,10.3,0,11.5,7.2,NA,NA,1.6,8.3,"HED",2022-09-01,NA,NA,NA,NA,"DC2",1.48584358333333e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41891851109407,2.46338627235595,4.73528301886792,32.9664150943396,47.5603773584906,42.3952830188679,0.918679245283019,56.492641509434,18.1290566037736,495.502849056604,37.4150943396226,2552.83018867925,981.750188679245,2405.66037735849,62.8490566037736,6737.7358490566,722.830188679245,1345.28301886792,2047.16981132075,0.00902452830188679,-12.5647002465215,-90.8768306375652,9.64077133460708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",2022-09-02,4.6,10.7,-3.5,TRUE,9.2,0,10.7,6.8,NA,NA,1.2,7,"HED",2022-09-02,NA,NA,NA,NA,"DC2",1.2807561547619e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41825081208389,2.46271267469421,4.73547169811321,33.137358490566,47.6339622641509,43.4154716981132,0.921132075471698,57.6177358490566,17.9150943396226,498.68341509434,37.3584905660377,2554.71698113208,992.084981132075,2409.43396226415,62.4150943396226,6796.22641509434,724.716981132075,1375.47169811321,2045.28301886792,0.00900754716981132,-12.5565254825237,-90.8148763122861,9.6373275479035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",2022-09-03,6.5,13.3,-1.3,TRUE,9.1,0,10.2,7.5,NA,NA,1,5.5,"HED",2022-09-03,NA,NA,NA,NA,"DC2",1.14815523809524e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41758311307371,2.46203907703248,4.73566037735849,33.3083018867925,47.7075471698113,44.4356603773585,0.923584905660377,58.7428301886792,17.7011320754717,501.863981132075,37.3018867924528,2556.60377358491,1002.41977358491,2413.20754716981,61.9811320754717,6854.71698113208,726.603773584906,1405.66037735849,2043.39622641509,0.00899056603773585,-12.5483507185259,-90.7529219870069,9.63388376119991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",2022-09-04,5.7,13.2,-2.6,TRUE,8.9,0,13.4,7,NA,NA,0.9,5.9,"HED",2022-09-04,NA,NA,NA,NA,"DC2",1.12445129761905e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41691541406353,2.46136547937074,4.73584905660377,33.4792452830189,47.7811320754717,45.4558490566038,0.926037735849057,59.8679245283019,17.4871698113208,505.044547169811,37.2452830188679,2558.49056603774,1012.75456603774,2416.98113207547,61.5471698113208,6913.20754716981,728.490566037736,1435.84905660377,2041.50943396226,0.00897358490566038,-12.540175954528,-90.6909676617278,9.63043997449632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",2022-09-05,5.1,16.6,-4.4,TRUE,8.3,0,14.6,6.7,NA,NA,0.6,5.9,"HED",2022-09-05,NA,NA,NA,NA,"DC2",1.11791227380952e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41624771505335,2.46069188170901,4.73603773584906,33.6501886792453,47.8547169811321,46.4760377358491,0.928490566037736,60.9930188679245,17.2732075471698,508.225113207547,37.188679245283,2560.37735849057,1023.08935849057,2420.75471698113,61.1132075471698,6971.69811320755,730.377358490566,1466.03773584906,2039.62264150943,0.0089566037735849,-12.5320011905302,-90.6290133364486,9.62699618779274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",2022-09-06,6.7,14.8,-2,TRUE,8.1,0,9,7.8,NA,NA,0.7,5.1,"HED",2022-09-06,NA,NA,NA,NA,"DC2",1.08885822619048e-06,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41558001604317,2.46001828404727,4.73622641509434,33.8211320754717,47.9283018867925,47.4962264150943,0.930943396226415,62.1181132075472,17.0592452830189,511.405679245283,37.1320754716981,2562.2641509434,1033.4241509434,2424.52830188679,60.6792452830189,7030.18867924528,732.264150943396,1496.22641509434,2037.7358490566,0.00893962264150943,-12.5238264265323,-90.5670590111695,9.62355240108915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",2022-09-07,6.3,12.9,-3.5,TRUE,8.6,0,8.9,7.7,NA,NA,0.8,5.7,"HED",2022-09-07,NA,NA,NA,NA,"DC2",8.19718119047619e-07,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.414912317033,2.45934468638554,4.73641509433962,33.9920754716981,48.0018867924528,48.5164150943396,0.933396226415094,63.2432075471698,16.8452830188679,514.586245283019,37.0754716981132,2564.15094339623,1043.75894339623,2428.30188679245,60.2452830188679,7088.67924528302,734.150943396226,1526.41509433962,2035.84905660377,0.00892264150943396,-12.5156516625345,-90.5051046858903,9.62010861438556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",2022-09-08,5.6,13.5,-4.9,TRUE,7.7,0,11.3,7.1,NA,NA,0.7,5.3,"HED",2022-09-08,NA,NA,NA,NA,"DC2",9.12156083333333e-07,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41424461802282,2.4586710887238,4.73660377358491,34.1630188679245,48.0754716981132,49.5366037735849,0.935849056603774,64.3683018867925,16.631320754717,517.766811320755,37.0188679245283,2566.03773584906,1054.09373584906,2432.07547169811,59.811320754717,7147.16981132075,736.037735849057,1556.60377358491,2033.96226415094,0.00890566037735849,-12.5074768985366,-90.4431503606112,9.61666482768198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",2022-09-09,9.2,16.1,-0.6,TRUE,8.5,0,10,9.1,NA,NA,1.1,7,"HED",2022-09-09,NA,NA,NA,NA,"DC2",7.82185630952381e-07,"Clearcut","Ditch cleaning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41357691901264,2.45799749106207,4.73679245283019,34.3339622641509,48.1490566037736,50.5567924528302,0.938301886792453,65.4933962264151,16.417358490566,520.947377358491,36.9622641509434,2567.92452830189,1064.42852830189,2435.84905660377,59.377358490566,7205.66037735849,737.924528301887,1586.79245283019,2032.07547169811,0.00888867924528302,-12.4993021345388,-90.381196035332,9.61322104097839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
